cmarrt-data/pyramid_range3_3d_agents14_0.exp ; 2310 ; 1 ; 7.08
cmarrt-data/pyramid_range3_3d_agents14_10.exp ; 2772 ; 1 ; 2.61
cmarrt-data/pyramid_range3_3d_agents14_11.exp ; 5124 ; 1 ; 47.44
cmarrt-data/pyramid_range3_3d_agents14_12.exp ; 1414 ; 1 ; 1.6
cmarrt-data/pyramid_range3_3d_agents14_13.exp ; 476 ; 1 ; 0.68
cmarrt-data/pyramid_range3_3d_agents14_14.exp ; 854 ; 1 ; 1.38
cmarrt-data/pyramid_range3_3d_agents14_15.exp ; 2156 ; 1 ; 2.21
cmarrt-data/pyramid_range3_3d_agents14_16.exp ; 2254 ; 1 ; 2.12
cmarrt-data/pyramid_range3_3d_agents14_17.exp ; 5236 ; 1 ; 4.25
cmarrt-data/pyramid_range3_3d_agents14_18.exp ; 5306 ; 1 ; 3.46
cmarrt-data/pyramid_range3_3d_agents14_19.exp ; 644 ; 1 ; 0.65
cmarrt-data/pyramid_range3_3d_agents14_1.exp ; 2142 ; 1 ; 2.71
cmarrt-data/pyramid_range3_3d_agents14_2.exp ; 518 ; 1 ; 0.85
cmarrt-data/pyramid_range3_3d_agents14_3.exp ; 4410 ; 1 ; 2.48
cmarrt-data/pyramid_range3_3d_agents14_4.exp ; 1050 ; 1 ; 0.84
cmarrt-data/pyramid_range3_3d_agents14_5.exp ; 728 ; 1 ; 1.19
cmarrt-data/pyramid_range3_3d_agents14_6.exp ; 1638 ; 1 ; 1.05
cmarrt-data/pyramid_range3_3d_agents14_7.exp ; 1162 ; 1 ; 2.17
cmarrt-data/pyramid_range3_3d_agents14_8.exp ; 2646 ; 1 ; 1.49
cmarrt-data/pyramid_range3_3d_agents14_9.exp ; 2198 ; 1 ; 2.11
