Experiment ; nb_agents ; cost ; time 
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 693 ; 0.38
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 287 ; 0.31
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 441 ; 0.41
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 413 ; 0.42
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 399 ; 0.41
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 168 ; 0.2
aamas/logs100/offices_range1_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 700 ; 0.35
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 744 ; 0.55
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 608 ; 0.45
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 672 ; 0.41
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 312 ; 0.31
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 360 ; 0.35
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 664 ; 0.5
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 536 ; 0.44
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 720 ; 0.32
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 464 ; 0.36
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 456 ; 0.36
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 288 ; 0.41
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 680 ; 0.43
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 216 ; 0.25
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 664 ; 0.35
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 248 ; 0.35
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 904 ; 0.54
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 664 ; 0.41
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 816 ; 0.4
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 360 ; 0.28
aamas/logs100/offices_range1_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 192 ; 0.2
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 936 ; 0.55
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 801 ; 0.64
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 945 ; 0.49
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 882 ; 0.51
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 351 ; 0.37
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 324 ; 0.23
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 648 ; 0.52
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 738 ; 0.4
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1008 ; 0.41
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 423 ; 0.52
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 720 ; 0.24
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 576 ; 0.3
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 621 ; 0.4
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 927 ; 0.4
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 846 ; 0.49
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 342 ; 0.18
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 522 ; 0.28
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 639 ; 0.35
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1215 ; 0.83
aamas/logs100/offices_range1_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 351 ; 0.38
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1040 ; 0.99
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 890 ; 0.42
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 220 ; 0.21
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 950 ; 0.39
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 450 ; 0.28
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1120 ; 0.45
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 350 ; 0.32
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 560 ; 0.48
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1280 ; 0.62
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1420 ; 1.52
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 780 ; 0.32
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 790 ; 0.5
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1060 ; 0.94
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 920 ; 0.52
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 470 ; 0.4
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1060 ; 0.66
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 950 ; 0.51
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 620 ; 0.49
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 610 ; 0.57
aamas/logs100/offices_range1_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 740 ; 0.48
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 583 ; 0.32
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 792 ; 0.85
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1276 ; 0.87
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1727 ; 1.7
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1353 ; 1.22
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 539 ; 0.59
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1078 ; 1.09
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 561 ; 0.4
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1122 ; 0.77
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 660 ; 0.46
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1276 ; 1.03
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1078 ; 0.85
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1661 ; 1.87
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 616 ; 0.63
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 935 ; 1.11
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1067 ; 0.8
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 957 ; 1.43
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 484 ; 0.54
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 825 ; 0.69
aamas/logs100/offices_range1_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 748 ; 1.19
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 840 ; 0.9
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1464 ; 1.21
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 888 ; 0.78
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1668 ; 2.53
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 456 ; 0.6
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 792 ; 0.98
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 972 ; 1.3
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1164 ; 0.77
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1596 ; 1.77
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1548 ; 1.11
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1284 ; 1.31
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1476 ; 2.23
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 588 ; 0.91
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1224 ; 0.98
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 684 ; 0.52
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 2076 ; 2.0
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1380 ; 1.47
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 588 ; 0.87
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 792 ; 0.91
aamas/logs100/offices_range1_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 912 ; 0.69
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1118 ; 0.84
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1079 ; 1.07
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 520 ; 0.94
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 637 ; 0.43
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1560 ; 0.87
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1027 ; 1.12
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 585 ; 0.69
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1235 ; 0.84
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1547 ; 1.02
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1326 ; 1.01
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 377 ; 0.67
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 325 ; 0.41
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 884 ; 0.57
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1222 ; 1.74
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 910 ; 0.99
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1664 ; 1.93
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1391 ; 1.05
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1092 ; 1.24
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 2197 ; 2.34
aamas/logs100/offices_range1_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1053 ; 0.96
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 952 ; 1.33
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 798 ; 0.87
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 2072 ; 2.53
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1344 ; 0.98
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1470 ; 2.71
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1106 ; 1.96
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1246 ; 0.94
aamas/logs100/offices_range1_agents14__CASTAR_CHECK_COLLISIONS.csv ; 14 ; 1890 ; 2.82
