Experiment ; nb_agents ; cost ; time 
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 87 ; 0.78
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 192 ; 0.93
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 144 ; 0.88
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 144 ; 0.87
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 207 ; 1.12
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 66 ; 1.19
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 132 ; 1.25
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 66 ; 1.55
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 135 ; 1.54
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 240 ; 1.29
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 48 ; 1.09
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 201 ; 1.25
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 153 ; 1.15
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 192 ; 1.48
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 99 ; 1.08
aamas/logs100/small_obstacles_3d_agents3__CASTAR_CHECK_COLLISIONS.csv ; 3 ; 111 ; 1.52
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 244 ; 1.3
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 220 ; 1.19
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 196 ; 1.2
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 144 ; 1.13
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 140 ; 1.1
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 200 ; 1.27
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 188 ; 1.2
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 164 ; 1.14
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 268 ; 1.28
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 124 ; 1.38
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 152 ; 1.15
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 284 ; 1.2
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 328 ; 1.27
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 292 ; 1.28
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 224 ; 1.19
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 140 ; 1.66
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 220 ; 1.97
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 140 ; 1.52
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 140 ; 1.13
aamas/logs100/small_obstacles_3d_agents4__CASTAR_CHECK_COLLISIONS.csv ; 4 ; 104 ; 1.13
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 265 ; 2.09
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 370 ; 2.03
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 165 ; 1.84
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 335 ; 1.94
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 50 ; 1.59
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 135 ; 1.75
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 210 ; 1.29
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 115 ; 1.39
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 130 ; 1.4
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 285 ; 1.61
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 375 ; 15.39
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 420 ; 1.74
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 175 ; 1.53
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 540 ; 1.74
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 260 ; 1.93
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 320 ; 2.0
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 530 ; 1.74
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 325 ; 1.39
aamas/logs100/small_obstacles_3d_agents5__CASTAR_CHECK_COLLISIONS.csv ; 5 ; 195 ; 1.15
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 516 ; 1.62
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 138 ; 1.11
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 630 ; 1.54
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 318 ; 1.79
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 480 ; 2.03
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 108 ; 1.67
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 282 ; 2.07
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 234 ; 1.88
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 516 ; 2.79
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 300 ; 1.43
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 396 ; 1.37
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 342 ; 1.21
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 372 ; 1.52
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 342 ; 1.58
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 306 ; 2.0
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 288 ; 1.95
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 366 ; 2.2
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 180 ; 1.86
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 252 ; 2.59
aamas/logs100/small_obstacles_3d_agents6__CASTAR_CHECK_COLLISIONS.csv ; 6 ; 156 ; 1.7
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 588 ; 2.3
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 315 ; 2.04
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 651 ; 2.71
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 469 ; 1.99
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 434 ; 1.49
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 420 ; 1.79
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 588 ; 1.49
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 406 ; 1.39
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 322 ; 1.31
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 469 ; 1.38
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 469 ; 1.46
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 609 ; 1.79
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 364 ; 1.29
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 427 ; 1.71
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 539 ; 1.65
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 483 ; 1.49
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 644 ; 21.54
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 448 ; 1.81
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 427 ; 1.79
aamas/logs100/small_obstacles_3d_agents7__CASTAR_CHECK_COLLISIONS.csv ; 7 ; 168 ; 1.32
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 184 ; 1.52
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 392 ; 2.47
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 264 ; 1.67
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 344 ; 1.77
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 584 ; 1.92
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 488 ; 1.86
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 432 ; 1.65
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 784 ; 21.93
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 456 ; 2.58
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 768 ; 2.68
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 744 ; 2.62
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 272 ; 2.07
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 976 ; 2.56
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 768 ; 1.86
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 232 ; 1.32
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 760 ; 1.78
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 400 ; 1.39
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 480 ; 1.56
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 488 ; 9.38
aamas/logs100/small_obstacles_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 520 ; 56.08
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 729 ; 1.65
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 513 ; 1.42
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 828 ; 1.92
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 414 ; 1.75
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 783 ; 181.12
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 459 ; 2.05
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 549 ; 1.72
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 423 ; 2.25
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 720 ; 1.69
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 891 ; 1.68
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 405 ; 1.73
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 873 ; 2.99
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 693 ; 2.07
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 540 ; 1.57
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 243 ; 1.48
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 387 ; 1.42
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 369 ; 1.59
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 513 ; 1.75
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 666 ; 1.74
aamas/logs100/small_obstacles_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 648 ; 1.8
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 600 ; 1.73
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 550 ; 1.72
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 830 ; 1.88
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 730 ; 1.96
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 800 ; 2.08
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 400 ; 1.41
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 770 ; 1.69
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 480 ; 1.19
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 580 ; 1.3
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 780 ; 1.43
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 820 ; 1.33
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 280 ; 1.13
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1650 ; 1.97
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 610 ; 1.35
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1110 ; 1.67
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 880 ; 1.48
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 490 ; 1.37
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 390 ; 1.13
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 930 ; 1.53
aamas/logs100/small_obstacles_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 400 ; 1.24
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1210 ; 1.64
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1397 ; 2.28
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 946 ; 2.29
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 638 ; 1.48
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1144 ; 2.37
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 484 ; 1.66
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1639 ; 3.04
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 374 ; 1.75
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1045 ; 3.48
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 528 ; 1.61
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 341 ; 1.37
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 440 ; 1.43
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 330 ; 1.42
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1100 ; 2.4
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 825 ; 1.92
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 495 ; 1.46
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1012 ; 196.19
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 286 ; 2.18
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1892 ; 4.95
aamas/logs100/small_obstacles_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 913 ; 2.65
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1044 ; 3.31
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1824 ; 4.36
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 348 ; 2.54
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1152 ; 3.42
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1044 ; 4.02
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 936 ; 3.38
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1296 ; 5.67
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 420 ; 6.47
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 984 ; 2.24
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1260 ; 2.76
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1200 ; 8.79
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 888 ; 2.6
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1212 ; 3.13
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 708 ; 2.08
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 816 ; 2.41
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1416 ; 2.77
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1788 ; 30.12
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1128 ; 3.22
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 756 ; 2.97
aamas/logs100/small_obstacles_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 420 ; 3.44
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1443 ; 3.61
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 481 ; 2.4
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 962 ; 3.28
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 884 ; 3.64
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1040 ; 3.76
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1014 ; 3.44
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 871 ; 2.8
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1339 ; 11.75
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1352 ; 4.58
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 533 ; 2.78
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 897 ; 2.8
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1534 ; 4.22
aamas/logs100/small_obstacles_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 598 ; 2.12
