Experiment ; nb_agents ; cost ; time 
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 38232 ; 58.07
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 89640 ; 122.38
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 6768 ; 10.86
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 96696 ; 159.76
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 31608 ; 51.13
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 48168 ; 79.89
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 62424 ; 97.66
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 19080 ; 47.96
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 23328 ; 32.44
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 13392 ; 13.22
aamas/logs100/pyramid_range3_3d_agents72__CASTAR_CHECK_COLLISIONS.csv ; 72 ; 35856 ; 36.2
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 70226 ; 79.65
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 25112 ; 46.97
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 85702 ; 126.92
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 83804 ; 158.84
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 35113 ; 57.04
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 23871 ; 26.29
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 21316 ; 44.28
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 6497 ; 23.13
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 52049 ; 64.48
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 136729 ; 290.98
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 239586 ; 298.2
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 89571 ; 167.38
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 121837 ; 176.73
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 154249 ; 184.72
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 25915 ; 36.24
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 124757 ; 198.56
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 5256 ; 10.69
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 22995 ; 41.57
aamas/logs100/pyramid_range3_3d_agents73__CASTAR_CHECK_COLLISIONS.csv ; 73 ; 28178 ; 23.63
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 22570 ; 37.0
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 10360 ; 25.62
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 29822 ; 52.15
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 10138 ; 16.49
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 13394 ; 21.13
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 57054 ; 107.16
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 19462 ; 190.42
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 10730 ; 20.5
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 16502 ; 28.96
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 16354 ; 23.38
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 15392 ; 18.05
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 10804 ; 21.29
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 83694 ; 152.63
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 22866 ; 37.67
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 14874 ; 27.07
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 40700 ; 54.29
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 55796 ; 73.12
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 23606 ; 33.73
aamas/logs100/pyramid_range3_3d_agents74__CASTAR_CHECK_COLLISIONS.csv ; 74 ; 36408 ; 136.0
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 21525 ; 41.33
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 8100 ; 14.11
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 34350 ; 50.24
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 63375 ; 102.21
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 36000 ; 94.08
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 38175 ; 65.65
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 82275 ; 190.4
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 12225 ; 27.11
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 45825 ; 45.76
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 23400 ; 50.08
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 92175 ; 153.71
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 54450 ; 79.57
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 83700 ; 208.2
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 25200 ; 48.67
aamas/logs100/pyramid_range3_3d_agents75__CASTAR_CHECK_COLLISIONS.csv ; 75 ; 81150 ; 156.59
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 22876 ; 24.06
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 56468 ; 133.35
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 31996 ; 96.61
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 21736 ; 40.54
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 55252 ; 61.44
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 36252 ; 77.53
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 44840 ; 56.75
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 33896 ; 34.17
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 26828 ; 30.69
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 49324 ; 43.33
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 41116 ; 57.34
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 13528 ; 27.96
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 118180 ; 149.1
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 38228 ; 26.57
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 20672 ; 27.01
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 159524 ; 245.06
aamas/logs100/pyramid_range3_3d_agents76__CASTAR_CHECK_COLLISIONS.csv ; 76 ; 11248 ; 17.16
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 38269 ; 53.14
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 61138 ; 81.11
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 132132 ; 262.51
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 11242 ; 20.47
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 17787 ; 26.6
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 18172 ; 75.5
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 30877 ; 46.69
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 56980 ; 81.66
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 38269 ; 43.81
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 138138 ; 255.23
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 44506 ; 102.59
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 42042 ; 113.92
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 23870 ; 19.28
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 14091 ; 17.48
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 76769 ; 216.3
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 128205 ; 185.2
aamas/logs100/pyramid_range3_3d_agents77__CASTAR_CHECK_COLLISIONS.csv ; 77 ; 18557 ; 33.39
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 28158 ; 40.65
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 34632 ; 58.64
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 28392 ; 48.77
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 38064 ; 81.35
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 34398 ; 40.03
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 39858 ; 75.61
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 35178 ; 56.16
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 74412 ; 90.33
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 25974 ; 25.14
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 35100 ; 59.06
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 66846 ; 120.48
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 28236 ; 76.91
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 50466 ; 93.99
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 30810 ; 48.61
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 26754 ; 60.83
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 34164 ; 68.14
aamas/logs100/pyramid_range3_3d_agents78__CASTAR_CHECK_COLLISIONS.csv ; 78 ; 38298 ; 60.65
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 54352 ; 113.06
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 6952 ; 21.43
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 22357 ; 28.46
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 44714 ; 75.63
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 65965 ; 87.09
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 51350 ; 118.42
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 12008 ; 20.62
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 44556 ; 69.06
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 68019 ; 132.93
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 25596 ; 48.07
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 35629 ; 51.55
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 45030 ; 80.87
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 25517 ; 35.22
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 197026 ; 295.46
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 20619 ; 44.49
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 93615 ; 157.86
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 91640 ; 172.81
aamas/logs100/pyramid_range3_3d_agents79__CASTAR_CHECK_COLLISIONS.csv ; 79 ; 57117 ; 129.72
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 112720 ; 168.5
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 28400 ; 42.74
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 16880 ; 43.34
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 26240 ; 52.69
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 18240 ; 38.38
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 137520 ; 241.94
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 70480 ; 79.49
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 18160 ; 35.81
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 81840 ; 126.36
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 24800 ; 72.77
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 18000 ; 33.3
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 61680 ; 111.26
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 30960 ; 51.11
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 31280 ; 63.23
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 8000 ; 13.15
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 14000 ; 23.51
aamas/logs100/pyramid_range3_3d_agents80__CASTAR_CHECK_COLLISIONS.csv ; 80 ; 133840 ; 229.84
