cmarrt-data/small_obstacles_3d_agents56_0.exp ; 23968 ; 1 ; 24.01
cmarrt-data/small_obstacles_3d_agents56_10.exp ; 28056 ; 1 ; 50.39
cmarrt-data/small_obstacles_3d_agents56_11.exp ; 28616 ; 1 ; 42.18
cmarrt-data/small_obstacles_3d_agents56_12.exp ; 14336 ; 1 ; 25.8
cmarrt-data/small_obstacles_3d_agents56_13.exp ; 14224 ; 1 ; 143.42
cmarrt-data/small_obstacles_3d_agents56_14.exp ; 13888 ; 1 ; 22.79
cmarrt-data/small_obstacles_3d_agents56_15.exp ; 11760 ; 1 ; 15.94
cmarrt-data/small_obstacles_3d_agents56_16.exp ; 131768 ; 1 ; 182.07
cmarrt-data/small_obstacles_3d_agents56_17.exp ; 52920 ; 1 ; 79.35
cmarrt-data/small_obstacles_3d_agents56_18.exp ; 18984 ; 1 ; 26.5
cmarrt-data/small_obstacles_3d_agents56_19.exp ; 13048 ; 1 ; 32.25
cmarrt-data/small_obstacles_3d_agents56_1.exp ; 25816 ; 1 ; 204.98
cmarrt-data/small_obstacles_3d_agents56_2.exp ; 75208 ; 1 ; 132.95
cmarrt-data/small_obstacles_3d_agents56_3.exp ; 0 ; 0 ; 299.36
cmarrt-data/small_obstacles_3d_agents56_4.exp ; 16016 ; 1 ; 33.74
cmarrt-data/small_obstacles_3d_agents56_5.exp ; 9296 ; 1 ; 17.27
cmarrt-data/small_obstacles_3d_agents56_6.exp ; 22792 ; 1 ; 42.34
cmarrt-data/small_obstacles_3d_agents56_7.exp ; 30296 ; 1 ; 53.4
cmarrt-data/small_obstacles_3d_agents56_8.exp ; 18592 ; 1 ; 42.62
cmarrt-data/small_obstacles_3d_agents56_9.exp ; 12432 ; 1 ; 28.16
