cmarrt-data/small_obstacles_3d_agents9_10.exp ; 52 ; 1 ; 10.530000000000001
cmarrt-data/small_obstacles_3d_agents9_11.exp ; 50 ; 1 ; 285.12
cmarrt-data/small_obstacles_3d_agents9_16.exp ; 38 ; 1 ; 26.84
cmarrt-data/small_obstacles_3d_agents9_18.exp ; 45 ; 1 ; 20.200000000000003
cmarrt-data/small_obstacles_3d_agents9_1.exp ; 54 ; 1 ; 11.65
cmarrt-data/small_obstacles_3d_agents9_2.exp ; 122 ; 1 ; 296.86
cmarrt-data/small_obstacles_3d_agents9_4.exp ; 32 ; 1 ; 3.76
cmarrt-data/small_obstacles_3d_agents9_5.exp ; 89 ; 1 ; 68.39999999999999
cmarrt-data/small_obstacles_3d_agents9_6.exp ; 36 ; 1 ; 18.56
cmarrt-data/small_obstacles_3d_agents9_7.exp ; 49 ; 1 ; 9.28
cmarrt-data/small_obstacles_3d_agents9_8.exp ; 18 ; 1 ; 3.26
cmarrt-data/small_obstacles_3d_agents9_9.exp ; 32 ; 1 ; 10.58
