cmarrt-data/pyramid_range3_3d_agents15_0.exp ; 55 ; 1 ; 8.53
cmarrt-data/pyramid_range3_3d_agents15_10.exp ; 129 ; 1 ; 11.3
cmarrt-data/pyramid_range3_3d_agents15_12.exp ; 17 ; 1 ; 9.629999999999999
cmarrt-data/pyramid_range3_3d_agents15_14.exp ; 23 ; 1 ; 2.2800000000000002
cmarrt-data/pyramid_range3_3d_agents15_15.exp ; 20 ; 1 ; 1.3
cmarrt-data/pyramid_range3_3d_agents15_16.exp ; 24 ; 1 ; 1.91
cmarrt-data/pyramid_range3_3d_agents15_17.exp ; 52 ; 1 ; 4.949999999999999
cmarrt-data/pyramid_range3_3d_agents15_18.exp ; 29 ; 1 ; 2.69
cmarrt-data/pyramid_range3_3d_agents15_19.exp ; 13 ; 1 ; 2.33
cmarrt-data/pyramid_range3_3d_agents15_1.exp ; 46 ; 1 ; 5.45
cmarrt-data/pyramid_range3_3d_agents15_2.exp ; 20 ; 1 ; 1.66
cmarrt-data/pyramid_range3_3d_agents15_4.exp ; 44 ; 1 ; 2.11
cmarrt-data/pyramid_range3_3d_agents15_6.exp ; 74 ; 1 ; 4.79
cmarrt-data/pyramid_range3_3d_agents15_9.exp ; 26 ; 1 ; 2.6399999999999997
