cmarrt-data/small_obstacles_3d_agents34_0.exp ; 3366 ; 1 ; 5.8
cmarrt-data/small_obstacles_3d_agents34_10.exp ; 5270 ; 1 ; 5.97
cmarrt-data/small_obstacles_3d_agents34_11.exp ; 3434 ; 1 ; 8.31
cmarrt-data/small_obstacles_3d_agents34_12.exp ; 3910 ; 1 ; 21.89
cmarrt-data/small_obstacles_3d_agents34_13.exp ; 5032 ; 1 ; 10.29
cmarrt-data/small_obstacles_3d_agents34_14.exp ; 4352 ; 1 ; 8.5
cmarrt-data/small_obstacles_3d_agents34_15.exp ; 4114 ; 1 ; 6.31
cmarrt-data/small_obstacles_3d_agents34_16.exp ; 3434 ; 1 ; 73.0
cmarrt-data/small_obstacles_3d_agents34_17.exp ; 7446 ; 1 ; 12.64
cmarrt-data/small_obstacles_3d_agents34_18.exp ; 3740 ; 1 ; 8.58
cmarrt-data/small_obstacles_3d_agents34_19.exp ; 2380 ; 1 ; 7.35
cmarrt-data/small_obstacles_3d_agents34_1.exp ; 3638 ; 1 ; 9.04
cmarrt-data/small_obstacles_3d_agents34_2.exp ; 4760 ; 1 ; 5.97
cmarrt-data/small_obstacles_3d_agents34_3.exp ; 6358 ; 1 ; 21.8
cmarrt-data/small_obstacles_3d_agents34_4.exp ; 18802 ; 1 ; 10.14
cmarrt-data/small_obstacles_3d_agents34_5.exp ; 4080 ; 1 ; 4.7
cmarrt-data/small_obstacles_3d_agents34_6.exp ; 6052 ; 1 ; 5.08
cmarrt-data/small_obstacles_3d_agents34_7.exp ; 1666 ; 1 ; 2.75
cmarrt-data/small_obstacles_3d_agents34_8.exp ; 7480 ; 1 ; 6.9
cmarrt-data/small_obstacles_3d_agents34_9.exp ; 8500 ; 1 ; 11.52
