cmarrt-data/pyramid_range3_3d_agents77_0.exp ; 73689 ; 1 ; 127.64
cmarrt-data/pyramid_range3_3d_agents77_10.exp ; 62447 ; 1 ; 60.59
cmarrt-data/pyramid_range3_3d_agents77_11.exp ; 21175 ; 1 ; 33.58
cmarrt-data/pyramid_range3_3d_agents77_12.exp ; 53669 ; 1 ; 93.63
cmarrt-data/pyramid_range3_3d_agents77_13.exp ; 26411 ; 1 ; 38.63
cmarrt-data/pyramid_range3_3d_agents77_14.exp ; 10164 ; 1 ; 10.58
cmarrt-data/pyramid_range3_3d_agents77_15.exp ; 30877 ; 1 ; 53.34
cmarrt-data/pyramid_range3_3d_agents77_16.exp ; 49973 ; 1 ; 69.53
cmarrt-data/pyramid_range3_3d_agents77_17.exp ; 52745 ; 1 ; 61.13
cmarrt-data/pyramid_range3_3d_agents77_18.exp ; 40964 ; 1 ; 55.14
cmarrt-data/pyramid_range3_3d_agents77_19.exp ; 49742 ; 1 ; 98.75
cmarrt-data/pyramid_range3_3d_agents77_1.exp ; 0 ; 0 ; 299.56
cmarrt-data/pyramid_range3_3d_agents77_2.exp ; 75460 ; 1 ; 127.31
cmarrt-data/pyramid_range3_3d_agents77_3.exp ; 44352 ; 1 ; 79.26
cmarrt-data/pyramid_range3_3d_agents77_4.exp ; 22792 ; 1 ; 16.38
cmarrt-data/pyramid_range3_3d_agents77_5.exp ; 32494 ; 1 ; 40.46
cmarrt-data/pyramid_range3_3d_agents77_6.exp ; 24794 ; 1 ; 40.33
cmarrt-data/pyramid_range3_3d_agents77_7.exp ; 69377 ; 1 ; 106.09
cmarrt-data/pyramid_range3_3d_agents77_8.exp ; 0 ; 0 ; 299.04
cmarrt-data/pyramid_range3_3d_agents77_9.exp ; 49742 ; 1 ; 57.88
