Experiment ; nb_agents ; cost ; time 
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 704 ; 0.83
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 464 ; 0.53
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 1144 ; 0.96
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 120 ; 0.38
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 320 ; 0.43
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 256 ; 2.87
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 416 ; 0.5
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 304 ; 0.52
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 840 ; 0.66
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 328 ; 0.57
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 576 ; 0.69
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 456 ; 0.55
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 624 ; 0.65
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 256 ; 0.64
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 520 ; 0.76
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 368 ; 0.54
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 104 ; 0.38
aamas/logs300/pyramid_range3_3d_agents8__CASTAR_CHECK_COLLISIONS.csv ; 8 ; 280 ; 0.55
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 333 ; 0.51
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 378 ; 0.47
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 774 ; 1.14
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 180 ; 0.49
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1377 ; 0.94
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 171 ; 0.46
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 936 ; 0.53
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 270 ; 0.5
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 468 ; 0.48
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1422 ; 0.75
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 216 ; 0.47
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 963 ; 0.52
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 909 ; 0.49
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 171 ; 0.44
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 189 ; 0.46
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 1143 ; 0.79
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 603 ; 0.6
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 333 ; 0.55
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 612 ; 0.83
aamas/logs300/pyramid_range3_3d_agents9__CASTAR_CHECK_COLLISIONS.csv ; 9 ; 405 ; 0.6
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 860 ; 2.79
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 340 ; 0.55
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 420 ; 0.57
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 90 ; 0.38
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1220 ; 1.07
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 390 ; 0.62
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1410 ; 1.93
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1440 ; 0.82
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1300 ; 0.79
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 380 ; 0.52
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 200 ; 0.4
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1750 ; 1.34
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 500 ; 0.59
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1450 ; 1.27
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 600 ; 0.69
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1100 ; 1.16
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1760 ; 1.42
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 1110 ; 0.99
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 380 ; 0.68
aamas/logs300/pyramid_range3_3d_agents10__CASTAR_CHECK_COLLISIONS.csv ; 10 ; 350 ; 0.46
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 880 ; 0.94
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 2915 ; 3.0
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 286 ; 0.56
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 2288 ; 1.41
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 517 ; 0.75
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 880 ; 1.05
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1254 ; 0.67
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 264 ; 0.55
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1012 ; 0.52
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 847 ; 154.13
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1760 ; 0.73
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 550 ; 0.87
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 594 ; 0.86
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 561 ; 0.78
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 594 ; 0.4
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1232 ; 1.11
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 1386 ; 1.21
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 286 ; 0.64
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 418 ; 0.66
aamas/logs300/pyramid_range3_3d_agents11__CASTAR_CHECK_COLLISIONS.csv ; 11 ; 2024 ; 1.19
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1212 ; 1.06
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1572 ; 1.32
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1296 ; 1.32
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1356 ; 1.02
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 696 ; 0.73
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 2280 ; 1.11
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 264 ; 0.76
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 960 ; 1.03
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 864 ; 1.15
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1188 ; 1.18
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 324 ; 0.51
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1656 ; 1.58
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 528 ; 0.66
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 948 ; 1.0
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1692 ; 1.24
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1992 ; 1.69
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 696 ; 1.02
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 1536 ; 1.35
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 588 ; 0.81
aamas/logs300/pyramid_range3_3d_agents12__CASTAR_CHECK_COLLISIONS.csv ; 12 ; 408 ; 0.78
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 897 ; 0.92
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 689 ; 0.99
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 2886 ; 2.53
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 4225 ; 2.68
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1261 ; 0.9
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 3952 ; 3.84
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 1820 ; 1.84
aamas/logs300/pyramid_range3_3d_agents13__CASTAR_CHECK_COLLISIONS.csv ; 13 ; 819 ; 1.16
